cell_id,area_m2,elev_mean,slope_mean,dist_water_m,building_density,hist_event_score,elev_norm,slope_norm,water_norm,imperv_norm,event_norm,score_0_1,score_0_10,classe,chuva_proxy,classe_ia,risco_previsto
135,26490.14780464971,,,16135.042534074344,0.0,0.0,0.0,0.0,0.3102433766274481,0.0,0.0,0.077560844156862,0.78,Baixa,7,Baixa,Baixa
136,126378.0186035862,,,16216.57398111561,0.0,0.0,0.0,0.0,0.3067579903639102,0.0,0.0,0.0766894975909775,0.77,Baixa,7,Baixa,Baixa
137,159993.8173808041,,,16230.498976924784,0.0,0.0,0.0,0.0,0.3061627109855306,0.0,0.0,0.0765406777463826,0.77,Baixa,7,Baixa,Baixa
138,159985.0685730693,,,16048.989816015315,0.0,0.0,0.0,0.0,0.3139220426188812,0.0,0.0,0.0784805106547203,0.78,Baixa,7,Baixa,Baixa
139,159976.31976534612,,,15875.48585679536,0.0,0.0,0.0,0.0,0.3213391600389681,0.0,0.0,0.080334790009742,0.8,Baixa,7,Baixa,Baixa
140,159799.67153354755,,,15710.14551909197,0.0,0.0,0.0,0.0,0.3284072909596475,0.0,0.0,0.0821018227399118,0.82,Baixa,7,Baixa,Baixa
141,109961.34919292526,,,15513.063726726552,0.0,0.0,0.0,0.0,0.3368323367159944,0.0,0.0,0.0842080841789986,0.84,Baixa,7,Baixa,Baixa
142,24031.67777660669,,,15307.19929323367,0.0,0.0,0.0,0.0,0.3456328314292053,0.0,0.0,0.0864082078573013,0.86,Baixa,7,Baixa,Baixa
168,45079.08989702015,,,8068.034016097908,0.0,0.0,0.0,0.0,0.6550997688139754,0.0,0.0,0.1637749422034938,1.64,Baixa,7,Baixa,Baixa
169,87606.02135772351,,,7956.979051884716,0.0,0.0,0.0,0.0,0.659847255346018,0.0,0.0,0.1649618138365045,1.65,Baixa,7,Baixa,Baixa
170,105410.83439661888,,,7830.555074348506,0.0,0.0,0.0,0.0,0.6652517515334031,0.0,0.0,0.1663129378833507,1.66,Baixa,7,Baixa,Baixa
420,74969.60807427531,,,15825.336874958204,0.0,0.0,0.0,0.0,0.3234829779002794,0.0,0.0,0.0808707444750698,0.81,Baixa,7,Baixa,Baixa
421,155324.79172568736,,,15876.087317585172,0.0,0.0,0.0,0.0,0.321313448203217,0.0,0.0,0.0803283620508042,0.8,Baixa,7,Baixa,Baixa
422,160000.0,,,15853.043840867103,0.0,0.0,0.0,0.0,0.3222985333468262,0.0,0.0,0.0805746333367065,0.81,Baixa,7,Baixa,Baixa
423,160000.0,,,15834.441516591354,0.0,0.0,0.0,0.0,0.3230937637499829,0.0,0.0,0.0807734409374957,0.81,Baixa,7,Baixa,Baixa
424,160000.0,,,15691.570110068307,0.0,0.0,0.0,0.0,0.3292013707632096,0.0,0.0,0.0823003426908024,0.82,Baixa,7,Baixa,Baixa
425,160000.0,,,15514.079592522035,0.0,0.0,0.0,0.0,0.3367889094886157,0.0,0.0,0.0841972273721539,0.84,Baixa,7,Baixa,Baixa
426,160000.0,,,15344.965255321638,0.0,0.0,0.0,0.0,0.3440183750413029,0.0,0.0,0.0860045937603257,0.86,Baixa,7,Baixa,Baixa
427,160000.0,,,15184.506965026816,0.0,0.0,0.0,0.0,0.3508778034110862,0.0,0.0,0.0877194508527715,0.88,Baixa,7,Baixa,Baixa
428,156863.15990338486,,,15030.83865944442,0.0,0.0,0.0,0.0,0.3574469668548177,0.0,0.0,0.0893617417137044,0.89,Baixa,7,Baixa,Baixa
429,101708.80185577464,,,14831.07028421689,0.0,0.0,0.0,0.0,0.3659868612903341,0.0,0.0,0.0914967153225835,0.91,Baixa,7,Baixa,Baixa
430,67124.16314036818,,,14653.798889077438,0.0,0.0,0.0,0.0,0.3735650327561799,0.0,0.0,0.0933912581890449,0.93,Baixa,7,Baixa,Baixa
431,37967.41224096622,,,14473.227594645765,0.0,0.0,0.0,0.0,0.3812842715534855,0.0,0.0,0.0953210678883713,0.95,Baixa,7,Baixa,Baixa
448,76594.8396551772,,,9080.851117460505,0.0,0.0,0.0,0.0,0.6118028700016838,0.0,0.0,0.1529507175004209,1.53,Baixa,7,Baixa,Baixa
449,148285.7681039904,,,8907.204624936374,0.0,0.0,0.0,0.0,0.619226080575253,0.0,0.0,0.1548065201438132,1.55,Baixa,7,Baixa,Baixa
450,142566.8391818762,,,8673.765054747757,0.0,0.0,0.0,0.0,0.6292053842774157,0.0,0.0,0.1573013460693539,1.57,Baixa,7,Baixa,Baixa
451,78329.05510946875,,,8388.936823048029,0.0,0.0,0.0,0.0,0.6413815008834602,0.0,0.0,0.160345375220865,1.6,Baixa,7,Baixa,Baixa
453,37902.77102901633,,,7890.316392586058,0.0,0.0,0.0,0.0,0.6626970160879417,0.0,0.0,0.1656742540219854,1.66,Baixa,7,Baixa,Baixa
454,155997.10407347223,,,7840.546447214226,0.0,0.0,0.0,0.0,0.6648246305266774,0.0,0.0,0.1662061576316693,1.66,Baixa,7,Baixa,Baixa
455,160000.0,,,7675.442508163806,0.0,0.0,0.0,0.0,0.6718826556458817,0.0,0.0,0.1679706639114704,1.68,Baixa,7,Baixa,Baixa
456,160000.0,,,7521.921182458124,0.0,0.0,0.0,0.0,0.6784455358496867,0.0,0.0,0.1696113839624216,1.7,Baixa,7,Baixa,Baixa
457,42841.95618457107,,,7411.179140801793,0.0,0.0,0.0,0.0,0.6831796452613565,0.0,0.0,0.1707949113153391,1.71,Baixa,7,Baixa,Baixa
704,21660.40165619896,,,15482.413464306916,0.0,0.0,0.0,0.0,0.3381426041954513,0.0,0.0,0.0845356510488628,0.85,Baixa,7,Baixa,Baixa
705,125951.64671413948,,,15534.662121533038,0.0,0.0,0.0,0.0,0.3359090273512668,0.0,0.0,0.0839772568378167,0.84,Baixa,7,Baixa,Baixa
706,160000.0,,,15522.810619884842,0.0,0.0,0.0,0.0,0.3364156669675858,0.0,0.0,0.0841039167418964,0.84,Baixa,7,Baixa,Baixa
707,160000.0,,,15483.158226366711,0.0,0.0,0.0,0.0,0.3381107663764622,0.0,0.0,0.0845276915941155,0.85,Baixa,7,Baixa,Baixa
708,160000.0,,,15453.76095921652,0.0,0.0,0.0,0.0,0.3393674695852128,0.0,0.0,0.0848418673963032,0.85,Baixa,7,Baixa,Baixa
709,160000.0,,,15434.677415045064,0.0,0.0,0.0,0.0,0.3401832716484478,0.0,0.0,0.0850458179121119,0.85,Baixa,7,Baixa,Baixa
710,160000.0,,,15336.236828301628,0.0,0.0,0.0,0.0,0.3443915064003285,0.0,0.0,0.0860978766000821,0.86,Baixa,7,Baixa,Baixa
711,160000.0,,,15154.585218265618,0.0,0.0,0.0,0.0,0.3521569275886536,0.0,0.0,0.0880392318971634,0.88,Baixa,7,Baixa,Baixa
712,160000.0,,,14981.413358611877,0.0,0.0,0.0,0.0,0.3595598480907632,0.0,0.0,0.0898899620226908,0.9,Baixa,7,Baixa,Baixa
713,160000.0,,,14817.018570060372,0.0,0.0,0.0,0.0,0.3665875577489104,0.0,0.0,0.0916468894372276,0.92,Baixa,7,Baixa,Baixa
714,160000.0,,,14661.696095248786,0.0,0.0,0.0,0.0,0.3732274352412479,0.0,0.0,0.0933068588103119,0.93,Baixa,7,Baixa,Baixa
715,160000.0,,,14515.737166033046,0.0,0.0,0.0,0.0,0.3794670307027604,0.0,0.0,0.0948667576756901,0.95,Baixa,7,Baixa,Baixa
716,160000.0,,,14379.426920335618,0.0,0.0,0.0,0.0,0.3852941547778774,0.0,0.0,0.0963235386944693,0.96,Baixa,7,Baixa,Baixa
717,160000.0,,,14253.042188992224,0.0,0.0,0.0,0.0,0.3906969732305198,0.0,0.0,0.0976742433076299,0.98,Baixa,7,Baixa,Baixa
718,159429.52275190258,,,13980.29990474707,0.0,0.0,0.0,0.0,0.4023564279009718,0.0,0.0,0.1005891069752429,1.01,Baixa,7,Baixa,Baixa
719,139653.91044217395,,,13623.071379743777,0.0,0.0,0.0,0.0,0.4176275832548095,0.0,0.0,0.1044068958137023,1.04,Baixa,7,Baixa,Baixa
720,110497.15954278364,,,13258.0131108429,0.0,0.0,0.0,0.0,0.4332334521801338,0.0,0.0,0.1083083630450334,1.08,Baixa,7,Baixa,Baixa
721,84390.08247670633,,,12893.240070158185,0.0,0.0,0.0,0.0,0.448827127889924,0.0,0.0,0.112206781972481,1.12,Baixa,7,Baixa,Baixa
722,76977.41380915977,,,12540.643822031258,0.0,0.0,0.0,0.0,0.4639002581285493,0.0,0.0,0.1159750645321373,1.16,Baixa,7,Baixa,Baixa
723,72747.48793877661,,,12197.809597501831,0.0,0.0,0.0,0.0,0.4785560718079106,0.0,0.0,0.1196390179519776,1.2,Baixa,7,Baixa,Baixa
724,68517.56206839345,,,11858.563112686854,0.0,0.0,0.0,0.0,0.4930585132711311,0.0,0.0,0.1232646283177827,1.23,Baixa,7,Baixa,Baixa
725,64287.636198010296,,,11523.2220380034,0.0,0.0,0.0,0.0,0.507394002431653,0.0,0.0,0.1268485006079132,1.27,Baixa,7,Baixa,Baixa
726,60057.71032762714,,,11192.13847118184,0.0,0.0,0.0,0.0,0.5215474874703636,0.0,0.0,0.1303868718675909,1.3,Baixa,7,Baixa,Baixa
727,55827.78445724398,,,10865.703011599664,0.0,0.0,0.0,0.0,0.5355022706619771,0.0,0.0,0.1338755676654942,1.34,Baixa,7,Baixa,Baixa
728,51597.85858686082,,,10544.349286593915,0.0,0.0,0.0,0.0,0.5492398148797911,0.0,0.0,0.1373099537199477,1.37,Baixa,7,Baixa,Baixa
729,47367.93271647766,,,10228.55896491728,0.0,0.0,0.0,0.0,0.5627395292755489,0.0,0.0,0.1406848823188872,1.41,Baixa,7,Baixa,Baixa
730,43138.0068460945,,,9918.867301456976,0.0,0.0,0.0,0.0,0.5759785322483578,0.0,0.0,0.1439946330620894,1.44,Baixa,7,Baixa,Baixa
731,38908.08097571135,,,9615.869287176243,0.0,0.0,0.0,0.0,0.5889313885409586,0.0,0.0,0.1472328471352396,1.47,Baixa,7,Baixa,Baixa
732,76305.35971163539,,,9334.411754882583,0.0,0.0,0.0,0.0,0.6009634111828366,0.0,0.0,0.1502408527957091,1.5,Baixa,7,Baixa,Baixa
733,148127.71190405267,,,9129.27585109283,0.0,0.0,0.0,0.0,0.6097327619937617,0.0,0.0,0.1524331904984404,1.52,Baixa,7,Baixa,Baixa
734,160000.0,,,8874.277983153215,0.0,0.0,0.0,0.0,0.620633660952397,0.0,0.0,0.1551584152380992,1.55,Baixa,7,Baixa,Baixa
735,160000.0,,,8612.763221014626,0.0,0.0,0.0,0.0,0.6318131504959701,0.0,0.0,0.1579532876239925,1.58,Baixa,7,Baixa,Baixa
736,160000.0,,,8362.210884703072,0.0,0.0,0.0,0.0,0.6425240075084258,0.0,0.0,0.1606310018771064,1.61,Baixa,7,Baixa,Baixa
737,160000.0,,,8123.635359814648,0.0,0.0,0.0,0.0,0.6527228680394008,0.0,0.0,0.1631807170098502,1.63,Baixa,7,Baixa,Baixa
738,156414.28691968773,,,7896.592791056859,0.0,0.0,0.0,0.0,0.6624287064502685,0.0,0.0,0.1656071766125671,1.66,Baixa,7,Baixa,Baixa
739,151440.95399005577,,,7674.7747512316755,0.0,0.0,0.0,0.0,0.6719112015741473,0.0,0.0,0.1679778003935368,1.68,Baixa,7,Baixa,Baixa
740,160000.0,,,7490.934067002848,0.0,0.0,0.0,0.0,0.679770203453094,0.0,0.0,0.1699425508632735,1.7,Baixa,7,Baixa,Baixa
741,160000.0,,,7311.701154667643,0.0,0.0,0.0,0.0,0.6874322277798648,0.0,0.0,0.1718580569449662,1.72,Baixa,7,Baixa,Baixa
742,160000.0,,,7150.374420556763,0.0,0.0,0.0,0.0,0.69432878123766,0.0,0.0,0.173582195309415,1.74,Baixa,7,Baixa,Baixa
743,150570.64284367117,,,7000.845890871426,0.0,0.0,0.0,0.0,0.7007209734810836,0.0,0.0,0.1751802433702709,1.75,Baixa,7,Baixa,Baixa
744,89636.86290393816,,,6814.405491299114,0.0,0.0,0.0,0.0,0.7086911105413145,0.0,0.0,0.1771727776353286,1.77,Baixa,7,Baixa,Baixa
990,110292.53319762649,,,15206.61770549061,0.0,0.0,0.0,0.0,0.3499325917916953,0.0,0.0,0.0874831479479238,0.87,Baixa,7,Baixa,Baixa
991,160000.0,,,15176.522631454884,0.0,0.0,0.0,0.0,0.3512191255335922,0.0,0.0,0.087804781383398,0.88,Baixa,7,Baixa,Baixa
992,160000.0,,,15125.388534016569,0.0,0.0,0.0,0.0,0.3534050560828158,0.0,0.0,0.0883512640207039,0.88,Baixa,7,Baixa,Baixa
993,160000.0,,,15084.691492597964,0.0,0.0,0.0,0.0,0.3551448131247244,0.0,0.0,0.0887862032811811,0.89,Baixa,7,Baixa,Baixa
994,160000.0,,,15054.516151266866,0.0,0.0,0.0,0.0,0.3564347782116894,0.0,0.0,0.0891086945529223,0.89,Baixa,7,Baixa,Baixa
995,160000.0,,,15034.9258618276,0.0,0.0,0.0,0.0,0.3572722431186448,0.0,0.0,0.0893180607796612,0.89,Baixa,7,Baixa,Baixa
996,160000.0,,,14983.155461661649,0.0,0.0,0.0,0.0,0.3594853749609502,0.0,0.0,0.0898713437402375,0.9,Baixa,7,Baixa,Baixa
997,160000.0,,,14797.17002241445,0.0,0.0,0.0,0.0,0.3674360629309816,0.0,0.0,0.0918590157327454,0.92,Baixa,7,Baixa,Baixa
998,160000.0,,,14619.7651744534,0.0,0.0,0.0,0.0,0.3750199393689345,0.0,0.0,0.0937549848422336,0.94,Baixa,7,Baixa,Baixa
999,160000.0,,,14451.256929418978,0.0,0.0,0.0,0.0,0.38222349509926,0.0,0.0,0.095555873774815,0.96,Baixa,7,Baixa,Baixa
1000,160000.0,,,14291.959974894962,0.0,0.0,0.0,0.0,0.3890332775484837,0.0,0.0,0.0972583193871209,0.97,Baixa,7,Baixa,Baixa
1001,160000.0,,,14142.185581016787,0.0,0.0,0.0,0.0,0.3954359802355643,0.0,0.0,0.098858995058891,0.99,Baixa,7,Baixa,Baixa
1002,160000.0,,,14002.239324188067,0.0,0.0,0.0,0.0,0.4014185400806936,0.0,0.0,0.1003546350201734,1.0,Baixa,7,Baixa,Baixa
1003,160000.0,,,13872.418649094989,0.0,0.0,0.0,0.0,0.406968241626695,0.0,0.0,0.1017420604066737,1.02,Baixa,7,Baixa,Baixa
1004,160000.0,,,13753.01029810121,0.0,0.0,0.0,0.0,0.4120728269297715,0.0,0.0,0.1030182067324428,1.03,Baixa,7,Baixa,Baixa
1005,160000.0,,,13439.42547568732,0.0,0.0,0.0,0.0,0.4254782584799088,0.0,0.0,0.1063695646199772,1.06,Baixa,7,Baixa,Baixa
1006,160000.0,,,13086.062727021355,0.0,0.0,0.0,0.0,0.4405841558353545,0.0,0.0,0.1101460389588386,1.1,Baixa,7,Baixa,Baixa
1007,160000.0,,,12735.459091627674,0.0,0.0,0.0,0.0,0.4555721039105197,0.0,0.0,0.1138930259776299,1.14,Baixa,7,Baixa,Baixa
1008,160000.0,,,12387.84883882211,0.0,0.0,0.0,0.0,0.4704320879309213,0.0,0.0,0.1176080219827303,1.18,Baixa,7,Baixa,Baixa
1009,160000.0,,,12043.491164628744,0.0,0.0,0.0,0.0,0.4851530275307045,0.0,0.0,0.1212882568826761,1.21,Baixa,7,Baixa,Baixa
1010,160000.0,,,11702.673199379487,0.0,0.0,0.0,0.0,0.4997226481808255,0.0,0.0,0.1249306620452063,1.25,Baixa,7,Baixa,Baixa
1011,160000.0,,,11365.713377982893,0.0,0.0,0.0,0.0,0.5141273371134952,0.0,0.0,0.1285318342783738,1.29,Baixa,7,Baixa,Baixa
1012,160000.0,,,11032.965202947193,0.0,0.0,0.0,0.0,0.5283519824567787,0.0,0.0,0.1320879956141946,1.32,Baixa,7,Baixa,Baixa
1013,160000.0,,,10704.821425340448,0.0,0.0,0.0,0.0,0.5423797945028117,0.0,0.0,0.1355949486257029,1.36,Baixa,7,Baixa,Baixa
1014,160000.0,,,10381.718659615672,0.0,0.0,0.0,0.0,0.5561921084287285,0.0,0.0,0.1390480271071821,1.39,Baixa,7,Baixa,Baixa
1015,160000.0,,,10064.142432735962,0.0,0.0,0.0,0.0,0.5697681684517094,0.0,0.0,0.1424420421129273,1.42,Baixa,7,Baixa,Baixa
1016,160000.0,,,9752.632643823968,0.0,0.0,0.0,0.0,0.5830848944345307,0.0,0.0,0.1457712236086326,1.46,Baixa,7,Baixa,Baixa
1017,160000.0,,,9447.789374470896,0.0,0.0,0.0,0.0,0.5961166335007758,0.0,0.0,0.1490291583751939,1.49,Baixa,7,Baixa,Baixa
1018,160000.0,,,9150.27893800782,0.0,0.0,0.0,0.0,0.6088349014346532,0.0,0.0,0.1522087253586633,1.52,Baixa,7,Baixa,Baixa
1019,160000.0,,,8860.83998401584,0.0,0.0,0.0,0.0,0.6212081217194081,0.0,0.0,0.155302030429852,1.55,Baixa,7,Baixa,Baixa
1020,160000.0,,,8580.289377481282,0.0,0.0,0.0,0.0,0.63320137420943,0.0,0.0,0.1583003435523575,1.58,Baixa,7,Baixa,Baixa
1021,160000.0,,,8309.52744626928,0.0,0.0,0.0,0.0,0.6447761708061058,0.0,0.0,0.1611940427015264,1.61,Baixa,7,Baixa,Baixa
1022,160000.0,,,8049.542034133791,0.0,0.0,0.0,0.0,0.6558902821957715,0.0,0.0,0.1639725705489428,1.64,Baixa,7,Baixa,Baixa
1023,160000.0,,,7801.410612079786,0.0,0.0,0.0,0.0,0.6664976475911314,0.0,0.0,0.1666244118977828,1.67,Baixa,7,Baixa,Baixa
1024,160000.0,,,7566.299499574109,0.0,0.0,0.0,0.0,0.6765484080236996,0.0,0.0,0.1691371020059249,1.69,Baixa,7,Baixa,Baixa
1025,160000.0,,,7345.4590527917135,0.0,0.0,0.0,0.0,0.6859891120413695,0.0,0.0,0.1714972780103423,1.71,Baixa,7,Baixa,Baixa
1026,160000.0,,,7140.21353148658,0.0,0.0,0.0,0.0,0.6947631488893542,0.0,0.0,0.1736907872223385,1.74,Baixa,7,Baixa,Baixa
1027,160000.0,,,6951.944321857618,0.0,0.0,0.0,0.0,0.7028114657155696,0.0,0.0,0.1757028664288924,1.76,Baixa,7,Baixa,Baixa
1028,160000.0,,,6782.065351586691,0.0,0.0,0.0,0.0,0.7100736185527021,0.0,0.0,0.1775184046381755,1.78,Baixa,7,Baixa,Baixa
1029,160000.0,,,6631.989973769338,0.0,0.0,0.0,0.0,0.7164891879964176,0.0,0.0,0.1791222969991044,1.79,Baixa,7,Baixa,Baixa
1030,160000.0,,,6503.089388218598,0.0,0.0,0.0,0.0,0.7219995566522461,0.0,0.0,0.1804998891630615,1.8,Baixa,7,Baixa,Baixa
1031,43432.34359063208,,,6432.752597806954,0.0,0.0,0.0,0.0,0.7250063827545474,0.0,0.0,0.1812515956886368,1.81,Baixa,7,Baixa,Baixa
1275,25141.043930643344,,,14800.330234134855,0.0,0.0,0.0,0.0,0.3673009671008461,0.0,0.0,0.0918252417752115,0.92,Baixa,7,Baixa,Baixa
1276,158881.53941873423,,,14842.266360937898,0.0,0.0,0.0,0.0,0.3655082404216383,0.0,0.0,0.0913770601054095,0.91,Baixa,7,Baixa,Baixa
1277,160000.0,,,14780.614599779425,0.0,0.0,0.0,0.0,0.3681437903752153,0.0,0.0,0.0920359475938038,0.92,Baixa,7,Baixa,Baixa
1278,160000.0,,,14728.106024506686,0.0,0.0,0.0,0.0,0.370388478450982,0.0,0.0,0.0925971196127455,0.93,Baixa,7,Baixa,Baixa
1279,160000.0,,,14686.308119844403,0.0,0.0,0.0,0.0,0.3721752962745495,0.0,0.0,0.0930438240686373,0.93,Baixa,7,Baixa,Baixa
1280,160000.0,,,14655.312528667042,0.0,0.0,0.0,0.0,0.3735003262064374,0.0,0.0,0.0933750815516093,0.93,Baixa,7,Baixa,Baixa
1281,160000.0,,,14635.187885189676,0.0,0.0,0.0,0.0,0.3743606342039037,0.0,0.0,0.0935901585509759,0.94,Baixa,7,Baixa,Baixa
1282,160000.0,,,14625.97906318412,0.0,0.0,0.0,0.0,0.3747543019589393,0.0,0.0,0.0936885754897348,0.94,Baixa,7,Baixa,Baixa
1283,160000.0,,,14441.988374417388,0.0,0.0,0.0,0.0,0.3826197163789957,0.0,0.0,0.0956549290947489,0.96,Baixa,7,Baixa,Baixa
1284,160000.0,,,14260.165542192228,0.0,0.0,0.0,0.0,0.3903924571413958,0.0,0.0,0.0975981142853489,0.98,Baixa,7,Baixa,Baixa
1285,160000.0,,,14087.356543178928,0.0,0.0,0.0,0.0,0.397779865720957,0.0,0.0,0.0994449664302392,0.99,Baixa,7,Baixa,Baixa
1286,160000.0,,,13923.896992529271,0.0,0.0,0.0,0.0,0.4047675949120017,0.0,0.0,0.1011918987280004,1.01,Baixa,7,Baixa,Baixa
1287,160000.0,,,13770.119844884624,0.0,0.0,0.0,0.0,0.411341411242962,0.0,0.0,0.1028353528107405,1.03,Baixa,7,Baixa,Baixa
1288,160000.0,,,13626.352909946405,0.0,0.0,0.0,0.0,0.4174873011832078,0.0,0.0,0.1043718252958019,1.04,Baixa,7,Baixa,Baixa
1289,160000.0,,,13492.916167764644,0.0,0.0,0.0,0.0,0.423191585911727,0.0,0.0,0.1057978964779317,1.06,Baixa,7,Baixa,Baixa
1290,160000.0,,,13370.118914738345,0.0,0.0,0.0,0.0,0.4284410433226989,0.0,0.0,0.1071102608306747,1.07,Baixa,7,Baixa,Baixa
1291,160000.0,,,13258.256781272705,0.0,0.0,0.0,0.0,0.4332230355176105,0.0,0.0,0.1083057588794026,1.08,Baixa,7,Baixa,Baixa
1292,160000.0,,,12900.914454974803,0.0,0.0,0.0,0.0,0.4484990557608054,0.0,0.0,0.1121247639402013,1.12,Baixa,7,Baixa,Baixa
1293,160000.0,,,12545.137478464005,0.0,0.0,0.0,0.0,0.4637081588960184,0.0,0.0,0.1159270397240046,1.16,Baixa,7,Baixa,Baixa
1294,160000.0,,,12192.102153957969,0.0,0.0,0.0,0.0,0.4788000592023406,0.0,0.0,0.1197000148005851,1.2,Baixa,7,Baixa,Baixa
1295,160000.0,,,11842.053686397932,0.0,0.0,0.0,0.0,0.4937642744184486,0.0,0.0,0.1234410686046121,1.23,Baixa,7,Baixa,Baixa
1296,160000.0,,,11495.264942162716,0.0,0.0,0.0,0.0,0.5085891397847557,0.0,0.0,0.1271472849461889,1.27,Baixa,7,Baixa,Baixa
1297,160000.0,,,11152.040022771596,0.0,0.0,0.0,0.0,0.5232616552712555,0.0,0.0,0.1308154138178138,1.31,Baixa,7,Baixa,Baixa
1298,160000.0,,,10812.718309864722,0.0,0.0,0.0,0.0,0.5377673126587315,0.0,0.0,0.1344418281646828,1.34,Baixa,7,Baixa,Baixa
1299,160000.0,,,10477.679028652678,0.0,0.0,0.0,0.0,0.5520899004559408,0.0,0.0,0.1380224751139852,1.38,Baixa,7,Baixa,Baixa
1300,160000.0,,,10147.346372646023,0.0,0.0,0.0,0.0,0.566211284822648,0.0,0.0,0.141552821205662,1.42,Baixa,7,Baixa,Baixa
1301,160000.0,,,9822.195222323611,0.0,0.0,0.0,0.0,0.5801111651023845,0.0,0.0,0.1450277912755961,1.45,Baixa,7,Baixa,Baixa
1302,160000.0,,,9502.757471619543,0.0,0.0,0.0,0.0,0.5937668033715773,0.0,0.0,0.1484417008428943,1.48,Baixa,7,Baixa,Baixa
1303,160000.0,,,9189.628944816292,0.0,0.0,0.0,0.0,0.6071527287494198,0.0,0.0,0.1517881821873549,1.52,Baixa,7,Baixa,Baixa
1304,160000.0,,,8883.476837499478,0.0,0.0,0.0,0.0,0.6202404193046372,0.0,0.0,0.1550601048261593,1.55,Baixa,7,Baixa,Baixa
1305,160000.0,,,8585.047542173197,0.0,0.0,0.0,0.0,0.6329979675184086,0.0,0.0,0.1582494918796021,1.58,Baixa,7,Baixa,Baixa
1306,160000.0,,,8295.174614217494,0.0,0.0,0.0,0.0,0.6453897397478031,0.0,0.0,0.1613474349369507,1.61,Baixa,7,Baixa,Baixa
1307,160000.0,,,8014.786488693426,0.0,0.0,0.0,0.0,0.6573760463402285,0.0,0.0,0.1643440115850571,1.64,Baixa,7,Baixa,Baixa
1308,160000.0,,,7744.913365450063,0.0,0.0,0.0,0.0,0.6689128473021249,0.0,0.0,0.1672282118255312,1.67,Baixa,7,Baixa,Baixa
1309,160000.0,,,7486.692435068462,0.0,0.0,0.0,0.0,0.6799515288951852,0.0,0.0,0.1699878822237963,1.7,Baixa,7,Baixa,Baixa
1310,160000.0,,,7241.370325863445,0.0,0.0,0.0,0.0,0.690438799029524,0.0,0.0,0.172609699757381,1.73,Baixa,7,Baixa,Baixa
1311,160000.0,,,7010.301332701753,0.0,0.0,0.0,0.0,0.700316762979896,0.0,0.0,0.175079190744974,1.75,Baixa,7,Baixa,Baixa
1312,160000.0,,,6794.939687316165,0.0,0.0,0.0,0.0,0.7095232538218887,0.0,0.0,0.1773808134554721,1.77,Baixa,7,Baixa,Baixa
1313,160000.0,,,6596.82392771314,0.0,0.0,0.0,0.0,0.7179925006238161,0.0,0.0,0.179498125155954,1.79,Baixa,7,Baixa,Baixa
1314,160000.0,,,6417.551442118165,0.0,0.0,0.0,0.0,0.7256562166671088,0.0,0.0,0.1814140541667772,1.81,Baixa,7,Baixa,Baixa
1315,160000.0,,,6258.741653976242,0.0,0.0,0.0,0.0,0.7324451732500217,0.0,0.0,0.1831112933125054,1.83,Baixa,7,Baixa,Baixa
1316,160000.0,,,6121.987232116838,0.0,0.0,0.0,0.0,0.7382912854033553,0.0,0.0,0.1845728213508388,1.85,Baixa,7,Baixa,Baixa
1317,104829.62627487682,,,5963.186462131736,0.0,0.0,0.0,0.0,0.7450798564692555,0.0,0.0,0.1862699641173138,1.86,Baixa,7,Baixa,Baixa
1318,68870.7527774619,,,5810.822004367245,0.0,0.0,0.0,0.0,0.7515932817476633,0.0,0.0,0.1878983204369158,1.88,Baixa,7,Baixa,Baixa
1319,48056.26200869137,,,5725.195748632937,0.0,0.0,0.0,0.0,0.7552537169093683,0.0,0.0,0.188813429227342,1.89,Baixa,7,Baixa,Baixa
1561,97752.63350084424,,,14486.29486704366,0.0,0.0,0.0,0.0,0.3807256589767397,0.0,0.0,0.0951814147441849,0.95,Baixa,7,Baixa,Baixa
1562,160000.0,,,14449.76669671401,0.0,0.0,0.0,0.0,0.3822872010285408,0.0,0.0,0.0955718002571352,0.96,Baixa,7,Baixa,Baixa
1563,160000.0,,,14384.932975560325,0.0,0.0,0.0,0.0,0.3850587765288349,0.0,0.0,0.0962646941322087,0.96,Baixa,7,Baixa,Baixa
1564,160000.0,,,14330.974699344786,0.0,0.0,0.0,0.0,0.3873654378423601,0.0,0.0,0.09684135946059,0.97,Baixa,7,Baixa,Baixa
1565,160000.0,,,14288.015081009604,0.0,0.0,0.0,0.0,0.3892019177414166,0.0,0.0,0.0973004794353541,0.97,Baixa,7,Baixa,Baixa
1566,160000.0,,,14256.153551258329,0.0,0.0,0.0,0.0,0.3905639656647681,0.0,0.0,0.097640991416192,0.98,Baixa,7,Baixa,Baixa
1567,160000.0,,,14235.464628839934,0.0,0.0,0.0,0.0,0.391448396011846,0.0,0.0,0.0978620990029615,0.98,Baixa,7,Baixa,Baixa
1568,160000.0,,,14225.997058935814,0.0,0.0,0.0,0.0,0.3918531249758272,0.0,0.0,0.0979632812439568,0.98,Baixa,7,Baixa,Baixa
1569,160000.0,,,14089.209195031955,0.0,0.0,0.0,0.0,0.397700666742477,0.0,0.0,0.0994251666856192,0.99,Baixa,7,Baixa,Baixa
1570,160000.0,,,13902.773422065562,0.0,0.0,0.0,0.0,0.4056706060200203,0.0,0.0,0.101417651505005,1.01,Baixa,7,Baixa,Baixa
1571,160000.0,,,13725.465453281073,0.0,0.0,0.0,0.0,0.4132503409719154,0.0,0.0,0.1033125852429788,1.03,Baixa,7,Baixa,Baixa
